,Affinity,Compromise,Efficiency,Groups,Power,Run
26,0.6222853155336725,0.1,1.1,Warfalla5,1.7,0
27,0.6031363793634597,0.1,1.1,Unaffiliated16	,1.05,0
28,0.5935619112783533,0.1,1.1,Taureg5,1.9,0
29,0.583987443193247,0.1,1.1,Zawayia8,1.8,0
30,0.583987443193247,0.1,1.1,Taureg4,1.85,0
31,"
","
","
","
","
",0
32,0.5394003266944667,0.1,1.1,el-Mahjoub.Zawayia6.Zawayia5.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Sadat.Sabayi.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Zawayia1.Saada19.Zawayia2.Beni Hilal.Taureg1.Saada20.Saada21.Zawayia3.Taureg2.Kawar.Zawayia4.Gaddafi.Warfalla8,76.61499999999998,0
33,0.5517790898109608,0.1,1.1,el-Mahjoub,1.25,0
34,0.5517790898109608,0.1,1.1,Zawayia6,1.6,0
35,0.5422046217258544,0.1,1.1,Zawayia5,1.5,0
36,0.5613535578960672,0.1,1.1,Zawayia7,1.7,0
37,0.5613535578960672,0.1,1.1,al-Jarsha,1.7999999999999998,0
38,0.5613535578960672,0.1,1.1,Taureg3,1.8,0
39,0.5613535578960672,0.1,1.1,Warfalla6,1.7,0
40,0.5613535578960672,0.1,1.1,Warfalla7,1.7,0
41,0.58050249406628,0.1,1.1,Marghara1,2.05,0
42,0.58050249406628,0.1,1.1,Zawayia9,1.9,0
43,0.5900769621513864,0.1,1.1,Warfalla4,1.7,0
44,0.5900769621513864,0.1,1.1,Zawayia10,2.0,0
45,0.5996514302364928,0.1,1.1,Marghara2,2.05,0
46,0.5996514302364928,0.1,1.1,Zawayia11,2.0999999999999996,0
47,0.5900769621513864,0.1,1.1,Sadat,4.25,0
48,0.5996514302364928,0.1,1.1,Sabayi,3.25,0
49,0.4751833451301098,0.1,1.1,Saada17,1.05,0
50,0.4751833451301098,0.1,1.1,Unaffiliated14,1.0,0
51,0.4751833451301098,0.1,1.1,Magariha,2.85,0
52,0.456034408959897,0.1,1.1,al-Mujabra,2.25,0
53,0.4847578132152161,0.1,1.1,Saada18,1.05,0
54,0.4847578132152161,0.1,1.1,Unaffiliated8,1.25,0
55,0.4847578132152161,0.1,1.1,Beni Salim,3.05,0
56,0.4943322813003225,0.1,1.1,Beni Salim2,3.05,0
57,0.5039067493854289,0.1,1.1,Zawayia1,1.05,0
58,0.5134812174705352,0.1,1.1,Saada19,1.05,0
59,0.5134812174705352,0.1,1.1,Zawayia2,1.2,0
60,0.5134812174705352,0.1,1.1,Beni Hilal,3.25,0
61,0.5134812174705352,0.1,1.1,Taureg1,1.7999999999999998,0
62,0.5230556855556417,0.1,1.1,Saada20,1.05,0
63,0.5326301536407481,0.1,1.1,Saada21,1.05,0
64,0.5230556855556417,0.1,1.1,Zawayia3,1.3,0
65,0.5230556855556417,0.1,1.1,Taureg2,1.8,0
66,0.5326301536407481,0.1,1.1,Kawar,1.85,0
67,0.5326301536407481,0.1,1.1,Zawayia4,1.4,0
68,0.5422046217258544,0.1,1.1,Gaddafi,3.25,0
69,0.5422046217258544,0.1,1.1,Warfalla8,1.7,0
70,"
","
","
","
","
",0
71,0.045212765957446804,0.1,1.1,Unaffiliated2.Tebu,1.1,0
72,0.06196808510638297,0.1,1.1,Unaffiliated2,0.65,0
73,0.014095744680851063,0.1,1.1,Tebu,0.35,0
74,"
","
","
","
","
",0
75,0.18310113669484115,0.1,1.1,Saada3.Saada2	.Saada4.Saada5.Saada6,5.775,0
76,0.15246283882250072,0.1,1.1,Saada3,1.05,0
77,0.19076071116292626,0.1,1.1,Saada2	,1.05,0
78,0.19076071116292626,0.1,1.1,Saada4,1.05,0
79,0.18118624307781986,0.1,1.1,Saada5,1.05,0
80,0.20033517924803262,0.1,1.1,Saada6,1.05,0
81,"
","
","
","
","
",0
82,0.9862629171420028,0.1,1.1,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18,9.9,0
83,0.9890288745888113,0.1,1.1,Unaffiliated10,1.5,0
84,0.9986033426739176,0.1,1.1,Unaffiliated11,1.4500000000000002,0
85,0.9890288745888113,0.1,1.1,Unaffiliated1,0.8,0
86,0.960305470333492,0.1,1.1,Unaffiliated6,1.35,0
87,0.9890288745888113,0.1,1.1,Unaffiliated15	,1.65,0
88,0.9890288745888113,0.1,1.1,Unaffiliated18,2.25,0
89,"
","
","
","
","
",0
90,0.8136412426806138,0.1,1.1,Zawaiya.Zawiya.Unaffiliated4.Warfalla1.Warfalla2.Warfalla3.Unaffiliated13.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated5.Warfalla14.Marghara11.Warfalla11.Kawafi.Marghara10.Marghara9.Warfalla12,38.555,0
91,0.8855658488663061,0.1,1.1,Zawaiya,1.5499999999999998,0
92,0.8855658488663061,0.1,1.1,Zawiya,2.1,0
93,0.8664169126960933,0.1,1.1,Unaffiliated4,1.45,0
94,0.8664169126960933,0.1,1.1,Warfalla1,1.65,0
95,0.856842444610987,0.1,1.1,Warfalla2,1.7,0
96,0.8472679765258806,0.1,1.1,Warfalla3,1.7,0
97,0.8472679765258806,0.1,1.1,Unaffiliated13,1.05,0
98,0.8281190403556679,0.1,1.1,Matarfa2,1.5,0
99,0.808970104185455,0.1,1.1,Dababisa,1.4500000000000002,0
100,0.808970104185455,0.1,1.1,Mtarfa1,1.5,0
101,0.808970104185455,0.1,1.1,Ramla,2.2,0
102,0.8185445722705614,0.1,1.1,Unaffiliated17,2.95,0
103,0.7993956361003487,0.1,1.1,Unaffiliated5,1.65,0
104,0.7419488275897104,0.1,1.1,Warfalla14,1.7,0
105,0.7706722318450295,0.1,1.1,Marghara11,2.05,0
106,0.7706722318450295,0.1,1.1,Warfalla11,1.7,0
107,0.7898211680152424,0.1,1.1,Kawafi,1.35,0
108,0.7802466999301358,0.1,1.1,Marghara10,2.05,0
109,0.7610977637599231,0.1,1.1,Marghara9,2.05,0
110,0.7610977637599231,0.1,1.1,Warfalla12,1.7,0
111,"
","
","
","
","
",0
112,0.3295620394646365,0.1,1.1,Saada1	.Saada7.Saada8.Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.Saada9.Masamir		.al-Rahmana.Msika.al-Habun1	.Saada10.Hasawna.Unaffiliated7.Masimir	.al-Marirat		.al-Qunashat.Saada13.Saada11.Saada14.Saada15.Saada16,61.65499999999999,0
113,0.2533848040934822,0.1,1.1,Saada1	,1.05,0
114,0.2533848040934822,0.1,1.1,Saada7,1.05,0
115,0.24381033600837584,0.1,1.1,Saada8,1.05,0
116,0.2629592721785886,0.1,1.1,Saada12,1.05,0
117,0.2916826764339078,0.1,1.1,Al-Ubaidat1		,5.15,0
118,0.30125714451901414,0.1,1.1,Ulum,4.3,0
119,0.3108316126041205,0.1,1.1,Al-Ubaidat2		,4.949999999999999,0
120,0.3395550168594397,0.1,1.1,Saada9,1.05,0
121,0.3395550168594397,0.1,1.1,Masamir		,3.35,0
122,0.3395550168594397,0.1,1.1,al-Rahmana,4.15,0
123,0.32998054877433325,0.1,1.1,Msika,3.1,0
124,0.32998054877433325,0.1,1.1,al-Habun1	,4.65,0
125,0.3682784211147588,0.1,1.1,Saada10,1.05,0
126,0.39700182537007794,0.1,1.1,Hasawna,1.3,0
127,0.41615076154029074,0.1,1.1,Unaffiliated7,1.15,0
128,0.349129484944546,0.1,1.1,Masimir	,3.25,0
129,0.3587039530296524,0.1,1.1,al-Marirat		,4.6,0
130,0.3587039530296524,0.1,1.1,al-Qunashat,4.55,0
131,0.3587039530296524,0.1,1.1,Saada13,1.05,0
132,0.3395550168594397,0.1,1.1,Saada11,1.05,0
133,0.3395550168594397,0.1,1.1,Saada14,1.05,0
134,0.349129484944546,0.1,1.1,Saada15,1.05,0
135,0.3395550168594397,0.1,1.1,Saada16,1.05,0
136,"
","
","
","
","
",0
137,NON ALLY,NON ALLY,NON ALLY,NON ALLY,NON ALLY,0
138,0.9255319148936169,0.1,1.1,Unaffiliated3,0.45,0
139,0.4361702127659574,0.1,1.1,Unaffiliated9,1.3,0
140,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,1
141,0.31916412966105495,0.1,1.2,Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5.Saada12.Saada14.Saada16.al-Rahmana.al-Habun1	.Saada9.Saada11.Unaffiliated7.Unaffiliated9.Saada10.Saada13.Saada15.Hasawna.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.Msika.Masamir		.Masimir	.al-Marirat		.al-Qunashat,75.12,1
142,0.25203579032314455,0.1,1.2,Saada1	,1.05,1
143,0.25203579032314455,0.1,1.2,Saada7,1.05,1
144,0.21373791798271902,0.1,1.2,Saada6,1.05,1
145,0.24246132223803818,0.1,1.2,Saada8,1.05,1
146,0.20416344989761265,0.1,1.2,Saada2	,1.05,1
147,0.20416344989761265,0.1,1.2,Saada4,1.05,1
148,0.16586557755718712,0.1,1.2,Saada3,1.05,1
149,0.19458898181250625,0.1,1.2,Saada5,1.05,1
150,0.2616102584082509,0.1,1.2,Saada12,1.05,1
151,0.338206003089102,0.1,1.2,Saada14,1.05,1
152,0.338206003089102,0.1,1.2,Saada16,1.05,1
153,0.338206003089102,0.1,1.2,al-Rahmana,4.15,1
154,0.3286315350039956,0.1,1.2,al-Habun1	,4.65,1
155,0.338206003089102,0.1,1.2,Saada9,1.05,1
156,0.338206003089102,0.1,1.2,Saada11,1.05,1
157,0.4148017477699531,0.1,1.2,Unaffiliated7,1.15,1
158,0.4243762158550594,0.1,1.2,Unaffiliated9,1.3,1
159,0.36692940734442114,0.1,1.2,Saada10,1.05,1
160,0.3573549392593148,0.1,1.2,Saada13,1.05,1
161,0.34778047117420835,0.1,1.2,Saada15,1.05,1
162,0.3956528115997403,0.1,1.2,Hasawna,1.3,1
163,0.29033366266357014,0.1,1.2,Al-Ubaidat1		,5.15,1
164,0.29990813074867645,0.1,1.2,Ulum,4.3,1
165,0.3094825988337829,0.1,1.2,Al-Ubaidat2		,4.949999999999999,1
166,0.3286315350039956,0.1,1.2,Msika,3.1,1
167,0.338206003089102,0.1,1.2,Masamir		,3.35,1
168,0.34778047117420835,0.1,1.2,Masimir	,3.25,1
169,0.3573549392593148,0.1,1.2,al-Marirat		,4.6,1
170,0.3573549392593148,0.1,1.2,al-Qunashat,4.55,1
171,"
","
","
","
","
",1
172,0.5566294546158007,0.1,1.2,el-Mahjoub.Zamoura.al-Sawalih.Marghara4.Marghara3.Jmamla.Kargala.Warfalla5.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Sadat.Sabayi.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada20.Zawayia3.Zawayia2.Taureg1.Kawar.Taureg2.Beni Hilal.Gaddafi.Saada19.Zawayia1.Saada21.Zawayia4.Unaffiliated16	.Taureg5.Zawayia8.Taureg4.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7,108.83999999999996,1
173,0.5532092477143956,0.1,1.2,el-Mahjoub,1.25,1
174,0.6585283966505657,0.1,1.2,Zamoura,1.0,1
175,0.6202305243101403,0.1,1.2,al-Sawalih,1.5999999999999999,1
176,0.639379460480353,0.1,1.2,Marghara4,2.05,1
177,0.6202305243101403,0.1,1.2,Marghara3,2.05,1
178,0.6202305243101403,0.1,1.2,Jmamla,3.75,1
179,0.6106560562250338,0.1,1.2,Kargala,2.3,1
180,0.6106560562250338,0.1,1.2,Warfalla5,1.7,1
181,0.5819326519697147,0.1,1.2,Marghara1,2.05,1
182,0.5819326519697147,0.1,1.2,Zawayia9,1.9,1
183,0.5915071200548211,0.1,1.2,Warfalla4,1.7,1
184,0.5915071200548211,0.1,1.2,Zawayia10,2.0,1
185,0.6010815881399275,0.1,1.2,Marghara2,2.05,1
186,0.6010815881399275,0.1,1.2,Zawayia11,2.0999999999999996,1
187,0.5915071200548211,0.1,1.2,Sadat,4.25,1
188,0.6010815881399275,0.1,1.2,Sabayi,3.25,1
189,0.4766135030335445,0.1,1.2,Saada17,1.05,1
190,0.4766135030335445,0.1,1.2,Unaffiliated14,1.0,1
191,0.48618797111865086,0.1,1.2,Saada18,1.05,1
192,0.48618797111865086,0.1,1.2,Unaffiliated8,1.25,1
193,0.48618797111865086,0.1,1.2,Beni Salim,3.05,1
194,0.4957624392037572,0.1,1.2,Beni Salim2,3.05,1
195,0.4766135030335445,0.1,1.2,Magariha,2.85,1
196,0.4574645668633317,0.1,1.2,al-Mujabra,2.25,1
197,0.5244858434590765,0.1,1.2,Saada20,1.05,1
198,0.5244858434590765,0.1,1.2,Zawayia3,1.3,1
199,0.51491137537397,0.1,1.2,Zawayia2,1.2,1
200,0.51491137537397,0.1,1.2,Taureg1,1.7999999999999998,1
201,0.5340603115441828,0.1,1.2,Kawar,1.85,1
202,0.5244858434590765,0.1,1.2,Taureg2,1.8,1
203,0.51491137537397,0.1,1.2,Beni Hilal,3.25,1
204,0.5436347796292891,0.1,1.2,Gaddafi,3.25,1
205,0.51491137537397,0.1,1.2,Saada19,1.05,1
206,0.5053369072888636,0.1,1.2,Zawayia1,1.05,1
207,0.5340603115441828,0.1,1.2,Saada21,1.05,1
208,0.5340603115441828,0.1,1.2,Zawayia4,1.4,1
209,0.5915071200548211,0.1,1.2,Unaffiliated16	,1.05,1
210,0.5819326519697147,0.1,1.2,Taureg5,1.9,1
211,0.5723581838846084,0.1,1.2,Zawayia8,1.8,1
212,0.5723581838846084,0.1,1.2,Taureg4,1.85,1
213,0.5627837157995019,0.1,1.2,al-Jarsha,1.7999999999999998,1
214,0.5627837157995019,0.1,1.2,Taureg3,1.8,1
215,0.5627837157995019,0.1,1.2,Warfalla6,1.7,1
216,0.5627837157995019,0.1,1.2,Warfalla7,1.7,1
217,0.5436347796292891,0.1,1.2,Warfalla8,1.7,1
218,0.5436347796292891,0.1,1.2,Zawayia5,1.5,1
219,0.5532092477143956,0.1,1.2,Zawayia6,1.6,1
220,0.5627837157995019,0.1,1.2,Zawayia7,1.7,1
221,"
","
","
","
","
",1
222,0.760983928475737,0.1,1.2,Unaffiliated3.Unaffiliated6.Dababisa.Mtarfa1.Unaffiliated5.Kawafi.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,89.82000000000001,1
223,0.9106897230435963,0.1,1.2,Unaffiliated3,0.45,1
224,0.9394131272989156,0.1,1.2,Unaffiliated6,1.35,1
225,0.8053705741074262,0.1,1.2,Dababisa,1.4500000000000002,1
226,0.8053705741074262,0.1,1.2,Mtarfa1,1.5,1
227,0.7957961060223199,0.1,1.2,Unaffiliated5,1.65,1
228,0.7862216379372136,0.1,1.2,Kawafi,1.35,1
229,0.8053705741074262,0.1,1.2,Ramla,2.2,1
230,0.8149450421925326,0.1,1.2,Unaffiliated17,2.95,1
231,0.8628173826180645,0.1,1.2,Unaffiliated4,1.45,1
232,0.8628173826180645,0.1,1.2,Warfalla1,1.65,1
233,0.8819663187882772,0.1,1.2,Zawaiya,1.5499999999999998,1
234,0.8819663187882772,0.1,1.2,Zawiya,2.1,1
235,0.8436684464478518,0.1,1.2,Unaffiliated13,1.05,1
236,0.824519510277639,0.1,1.2,Matarfa2,1.5,1
237,0.8532429145329582,0.1,1.2,Warfalla2,1.7,1
238,0.8436684464478518,0.1,1.2,Warfalla3,1.7,1
239,0.7574982336818943,0.1,1.2,Marghara9,2.05,1
240,0.7670727017670007,0.1,1.2,Marghara11,2.05,1
241,0.7766471698521071,0.1,1.2,Marghara10,2.05,1
242,0.7670727017670007,0.1,1.2,Warfalla11,1.7,1
243,0.7574982336818943,0.1,1.2,Warfalla12,1.7,1
244,0.7383492975116815,0.1,1.2,Warfalla14,1.7,1
245,0.747923765596788,0.1,1.2,Warfalla13,1.7,1
246,0.747923765596788,0.1,1.2,Magharha,1.75,1
247,0.6809024890010432,0.1,1.2,Marghara5,2.05,1
248,0.6809024890010432,0.1,1.2,Warfalla9,1.7,1
249,0.6713280209159369,0.1,1.2,Unaffiliated12,2.05,1
250,0.6713280209159369,0.1,1.2,Awlad Sulaiman,2.7,1
251,0.700051425171256,0.1,1.2,Marghara6,2.05,1
252,0.700051425171256,0.1,1.2,Awlad Bu Saif,2.3,1
253,0.6904769570861496,0.1,1.2,Maslata,3.1999999999999997,1
254,0.6904769570861496,0.1,1.2,Masrata,3.25,1
255,0.7192003613414688,0.1,1.2,Marghara7,2.05,1
256,0.7192003613414688,0.1,1.2,Tawajeer,2.0,1
257,0.7383492975116815,0.1,1.2,Marghara8,2.05,1
258,0.7383492975116815,0.1,1.2,al-Awaqir,2.3499999999999996,1
259,0.7287748294265751,0.1,1.2,Warfalla10,1.7,1
260,0.7287748294265751,0.1,1.2,Warfalla15,1.7,1
261,0.7192003613414688,0.1,1.2,Warfalla16,1.7,1
262,0.7096258932563624,0.1,1.2,Warfalla17,1.7,1
263,"
","
","
","
","
",1
264,NON ALLY,NON ALLY,NON ALLY,NON ALLY,NON ALLY,1
265,0.06382978723404255,0.1,1.2,Unaffiliated2,0.65,1
266,0.010638297872340425,0.1,1.2,Tebu,0.35,1
267,0.9893617021276596,0.1,1.2,Unaffiliated10,1.5,1
268,1.0,0.1,1.2,Unaffiliated11,1.4500000000000002,1
269,0.9893617021276596,0.1,1.2,Unaffiliated1,0.8,1
270,0.9893617021276596,0.1,1.2,Unaffiliated15	,1.65,1
271,0.9893617021276596,0.1,1.2,Unaffiliated18,2.25,1
272,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,2
273,0.3188743694856282,0.1,1.25,Saada6.Saada2	.Saada4.Saada3.Saada5.Saada1	.Saada7.Saada8.Saada12.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Al-Ubaidat2		.Msika.Ulum.Masamir		.Masimir	.al-Marirat		.al-Qunashat.al-Rahmana.al-Habun1	.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna,78.24999999999999,2
274,0.21344815780729223,0.1,1.25,Saada6,1.05,2
275,0.20387368972218586,0.1,1.25,Saada2	,1.05,2
276,0.20387368972218586,0.1,1.25,Saada4,1.05,2
277,0.1655758173817603,0.1,1.25,Saada3,1.05,2
278,0.19429922163707947,0.1,1.25,Saada5,1.05,2
279,0.25174603014771774,0.1,1.25,Saada1	,1.05,2
280,0.25174603014771774,0.1,1.25,Saada7,1.05,2
281,0.2421715620626114,0.1,1.25,Saada8,1.05,2
282,0.2613204982328241,0.1,1.25,Saada12,1.05,2
283,0.3379162429136752,0.1,1.25,Saada14,1.05,2
284,0.3379162429136752,0.1,1.25,Saada16,1.05,2
285,0.4145119875945263,0.1,1.25,Unaffiliated7,1.15,2
286,0.42408645567963266,0.1,1.25,Unaffiliated9,1.3,2
287,0.2900439024881433,0.1,1.25,Al-Ubaidat1		,5.15,2
288,0.30919283865835606,0.1,1.25,Al-Ubaidat2		,4.949999999999999,2
289,0.3283417748285688,0.1,1.25,Msika,3.1,2
290,0.2996183705732497,0.1,1.25,Ulum,4.3,2
291,0.3379162429136752,0.1,1.25,Masamir		,3.35,2
292,0.34749071099878154,0.1,1.25,Masimir	,3.25,2
293,0.35706517908388796,0.1,1.25,al-Marirat		,4.6,2
294,0.35706517908388796,0.1,1.25,al-Qunashat,4.55,2
295,0.3379162429136752,0.1,1.25,al-Rahmana,4.15,2
296,0.3283417748285688,0.1,1.25,al-Habun1	,4.65,2
297,0.3379162429136752,0.1,1.25,Saada9,1.05,2
298,0.3379162429136752,0.1,1.25,Saada11,1.05,2
299,0.36663964716899433,0.1,1.25,Saada10,1.05,2
300,0.35706517908388796,0.1,1.25,Saada13,1.05,2
301,0.34749071099878154,0.1,1.25,Saada15,1.05,2
302,0.3953630514243135,0.1,1.25,Hasawna,1.3,2
303,"
","
","
","
","
",2
304,0.7751266313129039,0.1,1.25,Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Unaffiliated10.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Zamoura.Kawafi.Unaffiliated5.Mtarfa1.Ramla.Unaffiliated17.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,102.5625,2
305,0.9676020290335464,0.1,1.25,Unaffiliated1,0.8,2
306,0.9388786247782273,0.1,1.25,Unaffiliated6,1.35,2
307,0.9676020290335464,0.1,1.25,Unaffiliated15	,1.65,2
308,0.9676020290335464,0.1,1.25,Unaffiliated18,2.25,2
309,0.910155220522908,0.1,1.25,Unaffiliated3,0.45,2
310,0.8431339439271635,0.1,1.25,Unaffiliated13,1.05,2
311,0.9676020290335464,0.1,1.25,Unaffiliated10,1.5,2
312,0.8622828800973762,0.1,1.25,Unaffiliated4,1.45,2
313,0.8622828800973762,0.1,1.25,Warfalla1,1.65,2
314,0.8814318162675889,0.1,1.25,Zawaiya,1.5499999999999998,2
315,0.8814318162675889,0.1,1.25,Zawiya,2.1,2
316,0.8048360715867379,0.1,1.25,Dababisa,1.4500000000000002,2
317,0.8239850077569506,0.1,1.25,Matarfa2,1.5,2
318,0.8527084120122698,0.1,1.25,Warfalla2,1.7,2
319,0.8431339439271635,0.1,1.25,Warfalla3,1.7,2
320,0.6803679864803549,0.1,1.25,Zamoura,1.0,2
321,0.7856871354165251,0.1,1.25,Kawafi,1.35,2
322,0.7952616035016316,0.1,1.25,Unaffiliated5,1.65,2
323,0.8048360715867379,0.1,1.25,Mtarfa1,1.5,2
324,0.8048360715867379,0.1,1.25,Ramla,2.2,2
325,0.8144105396718443,0.1,1.25,Unaffiliated17,2.95,2
326,0.756963731161206,0.1,1.25,Marghara9,2.05,2
327,0.7665381992463124,0.1,1.25,Marghara11,2.05,2
328,0.7761126673314187,0.1,1.25,Marghara10,2.05,2
329,0.7665381992463124,0.1,1.25,Warfalla11,1.7,2
330,0.756963731161206,0.1,1.25,Warfalla12,1.7,2
331,0.7378147949909932,0.1,1.25,Warfalla14,1.7,2
332,0.7473892630760995,0.1,1.25,Warfalla13,1.7,2
333,0.7473892630760995,0.1,1.25,Magharha,1.75,2
334,0.6803679864803549,0.1,1.25,Marghara5,2.05,2
335,0.6803679864803549,0.1,1.25,Warfalla9,1.7,2
336,0.6707935183952485,0.1,1.25,Unaffiliated12,2.05,2
337,0.6707935183952485,0.1,1.25,Awlad Sulaiman,2.7,2
338,0.6995169226505676,0.1,1.25,Marghara6,2.05,2
339,0.6995169226505676,0.1,1.25,Awlad Bu Saif,2.3,2
340,0.6899424545654613,0.1,1.25,Maslata,3.1999999999999997,2
341,0.6899424545654613,0.1,1.25,Masrata,3.25,2
342,0.7186658588207805,0.1,1.25,Marghara7,2.05,2
343,0.7186658588207805,0.1,1.25,Tawajeer,2.0,2
344,0.7378147949909932,0.1,1.25,Marghara8,2.05,2
345,0.7378147949909932,0.1,1.25,al-Awaqir,2.3499999999999996,2
346,0.7282403269058868,0.1,1.25,Warfalla10,1.7,2
347,0.7282403269058868,0.1,1.25,Warfalla15,1.7,2
348,0.7186658588207805,0.1,1.25,Warfalla16,1.7,2
349,0.709091390735674,0.1,1.25,Warfalla17,1.7,2
350,"
","
","
","
","
",2
351,0.556162577335132,0.1,1.25,Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Kawar.Taureg2.Beni Hilal.Gaddafi.Zawayia2.Taureg1.Zawayia3.Zawayia4.el-Mahjoub.Zawayia8.Taureg4.Saada19.Zawayia1.Saada20.Saada21.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara4.Unaffiliated16	.Warfalla5.Marghara3.Jmamla.Kargala.Zawayia11.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Sadat.Sabayi,112.12499999999999,2
352,0.4772826228770092,0.1,1.25,Saada17,1.05,2
353,0.4772826228770092,0.1,1.25,Unaffiliated14,1.0,2
354,0.4868570909621155,0.1,1.25,Saada18,1.05,2
355,0.4868570909621155,0.1,1.25,Unaffiliated8,1.25,2
356,0.4868570909621155,0.1,1.25,Beni Salim,3.05,2
357,0.49643155904722186,0.1,1.25,Beni Salim2,3.05,2
358,0.4772826228770092,0.1,1.25,Magariha,2.85,2
359,0.4581336867067964,0.1,1.25,al-Mujabra,2.25,2
360,0.5347294313876474,0.1,1.25,Kawar,1.85,2
361,0.5251549633025411,0.1,1.25,Taureg2,1.8,2
362,0.5155804952174347,0.1,1.25,Beni Hilal,3.25,2
363,0.5443038994727538,0.1,1.25,Gaddafi,3.25,2
364,0.5155804952174347,0.1,1.25,Zawayia2,1.2,2
