,Affinity,Compromise,Efficiency,Groups,Power,Run
41,0.571707805961081,0.1,1.1,Taureg4,1.85,0
42,0.5046865293653362,0.1,1.1,Zawayia1,1.05,0
43,0.4759631251100171,0.1,1.1,Saada17,1.05,0
44,0.4759631251100171,0.1,1.1,Unaffiliated14,1.0,0
45,0.4759631251100171,0.1,1.1,Magariha,2.85,0
46,0.4568141889398043,0.1,1.1,al-Mujabra,2.25,0
47,0.48553759319512346,0.1,1.1,Saada18,1.05,0
48,0.48553759319512346,0.1,1.1,Unaffiliated8,1.25,0
49,0.48553759319512346,0.1,1.1,Beni Salim,3.05,0
50,0.4951120612802298,0.1,1.1,Beni Salim2,3.05,0
51,0.5142609974504426,0.1,1.1,Saada19,1.05,0
52,0.5142609974504426,0.1,1.1,Zawayia2,1.2,0
53,0.5142609974504426,0.1,1.1,Beni Hilal,3.25,0
54,0.5142609974504426,0.1,1.1,Taureg1,1.7999999999999998,0
55,0.523835465535549,0.1,1.1,Saada20,1.05,0
56,0.5334099336206554,0.1,1.1,Saada21,1.05,0
57,0.523835465535549,0.1,1.1,Zawayia3,1.3,0
58,0.523835465535549,0.1,1.1,Taureg2,1.8,0
59,0.5334099336206554,0.1,1.1,Kawar,1.85,0
60,0.5334099336206554,0.1,1.1,Zawayia4,1.4,0
61,0.5429844017057617,0.1,1.1,Gaddafi,3.25,0
62,0.5429844017057617,0.1,1.1,Warfalla8,1.7,0
63,0.5525588697908682,0.1,1.1,el-Mahjoub,1.25,0
64,0.5525588697908682,0.1,1.1,Zawayia6,1.6,0
65,0.5429844017057617,0.1,1.1,Zawayia5,1.5,0
66,0.5621333378759745,0.1,1.1,Zawayia7,1.7,0
67,0.5621333378759745,0.1,1.1,al-Jarsha,1.7999999999999998,0
68,0.5621333378759745,0.1,1.1,Taureg3,1.8,0
69,0.5621333378759745,0.1,1.1,Warfalla6,1.7,0
70,0.5621333378759745,0.1,1.1,Warfalla7,1.7,0
71,"
","
","
","
","
",0
72,0.045212765957446804,0.1,1.1,Unaffiliated2.Tebu,1.1,0
73,0.06196808510638297,0.1,1.1,Unaffiliated2,0.65,0
74,0.014095744680851063,0.1,1.1,Tebu,0.35,0
75,"
","
","
","
","
",0
76,0.9862629171420028,0.1,1.1,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18,9.9,0
77,0.9890288745888113,0.1,1.1,Unaffiliated10,1.5,0
78,0.9986033426739176,0.1,1.1,Unaffiliated11,1.4500000000000002,0
79,0.9890288745888113,0.1,1.1,Unaffiliated1,0.8,0
80,0.960305470333492,0.1,1.1,Unaffiliated6,1.35,0
81,0.9890288745888113,0.1,1.1,Unaffiliated15	,1.65,0
82,0.9890288745888113,0.1,1.1,Unaffiliated18,2.25,0
83,"
","
","
","
","
",0
84,0.8136412426806138,0.1,1.1,Zawaiya.Zawiya.Unaffiliated4.Warfalla1.Warfalla2.Warfalla3.Unaffiliated13.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated5.Warfalla14.Marghara11.Warfalla11.Kawafi.Marghara10.Marghara9.Warfalla12,38.555,0
85,0.8855658488663061,0.1,1.1,Zawaiya,1.5499999999999998,0
86,0.8855658488663061,0.1,1.1,Zawiya,2.1,0
87,0.8664169126960933,0.1,1.1,Unaffiliated4,1.45,0
88,0.8664169126960933,0.1,1.1,Warfalla1,1.65,0
89,0.856842444610987,0.1,1.1,Warfalla2,1.7,0
90,0.8472679765258806,0.1,1.1,Warfalla3,1.7,0
91,0.8472679765258806,0.1,1.1,Unaffiliated13,1.05,0
92,0.8281190403556679,0.1,1.1,Matarfa2,1.5,0
93,0.808970104185455,0.1,1.1,Dababisa,1.4500000000000002,0
94,0.808970104185455,0.1,1.1,Mtarfa1,1.5,0
95,0.808970104185455,0.1,1.1,Ramla,2.2,0
96,0.8185445722705614,0.1,1.1,Unaffiliated17,2.95,0
97,0.7993956361003487,0.1,1.1,Unaffiliated5,1.65,0
98,0.7419488275897104,0.1,1.1,Warfalla14,1.7,0
99,0.7706722318450295,0.1,1.1,Marghara11,2.05,0
100,0.7706722318450295,0.1,1.1,Warfalla11,1.7,0
101,0.7898211680152424,0.1,1.1,Kawafi,1.35,0
102,0.7802466999301358,0.1,1.1,Marghara10,2.05,0
103,0.7610977637599231,0.1,1.1,Marghara9,2.05,0
104,0.7610977637599231,0.1,1.1,Warfalla12,1.7,0
105,"
","
","
","
","
",0
106,0.6941758630815685,0.1,1.1,al-Sawalih.Marghara4.Unaffiliated12.Awlad Sulaiman.Marghara5.Warfalla9.Maslata.Masrata.Zamoura.Marghara8.al-Awaqir.Warfalla13.Magharha.Marghara6.Awlad Bu Saif.Warfalla10.Warfalla15.Marghara7.Tawajeer.Warfalla16.Warfalla17,46.91500000000001,0
107,0.6344280393804886,0.1,1.1,al-Sawalih,1.5999999999999999,0
108,0.6535769755507015,0.1,1.1,Marghara4,2.05,0
109,0.6631514436358078,0.1,1.1,Unaffiliated12,2.05,0
110,0.6631514436358078,0.1,1.1,Awlad Sulaiman,2.7,0
111,0.6727259117209141,0.1,1.1,Marghara5,2.05,0
112,0.6727259117209141,0.1,1.1,Warfalla9,1.7,0
113,0.6823003798060207,0.1,1.1,Maslata,3.1999999999999997,0
114,0.6823003798060207,0.1,1.1,Masrata,3.25,0
115,0.6727259117209141,0.1,1.1,Zamoura,1.0,0
116,0.7301727202315526,0.1,1.1,Marghara8,2.05,0
117,0.7301727202315526,0.1,1.1,al-Awaqir,2.3499999999999996,0
118,0.7397471883166589,0.1,1.1,Warfalla13,1.7,0
119,0.7397471883166589,0.1,1.1,Magharha,1.75,0
120,0.691874847891127,0.1,1.1,Marghara6,2.05,0
121,0.691874847891127,0.1,1.1,Awlad Bu Saif,2.3,0
122,0.7205982521464461,0.1,1.1,Warfalla10,1.7,0
123,0.7205982521464461,0.1,1.1,Warfalla15,1.7,0
124,0.7110237840613398,0.1,1.1,Marghara7,2.05,0
125,0.7110237840613398,0.1,1.1,Tawajeer,2.0,0
126,0.7110237840613398,0.1,1.1,Warfalla16,1.7,0
127,0.7014493159762333,0.1,1.1,Warfalla17,1.7,0
128,"
","
","
","
","
",0
129,NON ALLY,NON ALLY,NON ALLY,NON ALLY,NON ALLY,0
130,0.9255319148936169,0.1,1.1,Unaffiliated3,0.45,0
131,0.40425531914893614,0.1,1.1,Hasawna,1.3,0
132,0.19148936170212766,0.1,1.1,Saada2	,1.05,0
133,0.19148936170212766,0.1,1.1,Saada4,1.05,0
134,0.14893617021276595,0.1,1.1,Saada3,1.05,0
135,0.18085106382978722,0.1,1.1,Saada5,1.05,0
136,0.425531914893617,0.1,1.1,Unaffiliated7,1.15,0
137,0.4361702127659574,0.1,1.1,Unaffiliated9,1.3,0
138,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,1
139,0.30002234927546,0.1,1.2,Unaffiliated7.Unaffiliated9.Saada10.Saada13.Saada15.Hasawna.Masimir	.Msika.al-Marirat		.al-Qunashat.Saada9.Saada11.Saada14.Saada16.Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5,187.74000000000012,1
140,0.4129545620006188,0.1,1.2,Unaffiliated7,1.15,1
141,0.4225290300857252,0.1,1.2,Unaffiliated9,1.3,1
142,0.3650822215750869,0.1,1.2,Saada10,1.05,1
143,0.3555077534899805,0.1,1.2,Saada13,1.05,1
144,0.3459332854048741,0.1,1.2,Saada15,1.05,1
145,0.393805625830406,0.1,1.2,Hasawna,1.3,1
146,0.3459332854048741,0.1,1.2,Masimir	,3.25,1
147,0.3267843492346614,0.1,1.2,Msika,3.1,1
148,0.3555077534899805,0.1,1.2,al-Marirat		,4.6,1
149,0.3555077534899805,0.1,1.2,al-Qunashat,4.55,1
150,0.33635881731976774,0.1,1.2,Saada9,1.05,1
151,0.33635881731976774,0.1,1.2,Saada11,1.05,1
152,0.33635881731976774,0.1,1.2,Saada14,1.05,1
153,0.33635881731976774,0.1,1.2,Saada16,1.05,1
154,0.2597630726389167,0.1,1.2,Saada12,1.05,1
155,0.2884864768942359,0.1,1.2,Al-Ubaidat1		,99.0,1
156,0.2980609449793422,0.1,1.2,Ulum,4.3,1
157,0.30763541306444864,0.1,1.2,Al-Ubaidat2		,4.949999999999999,1
158,0.3267843492346614,0.1,1.2,al-Habun1	,4.65,1
159,0.33635881731976774,0.1,1.2,Masamir		,3.35,1
160,0.33635881731976774,0.1,1.2,al-Rahmana,4.15,1
161,0.2501886045538103,0.1,1.2,Saada1	,1.05,1
162,0.2501886045538103,0.1,1.2,Saada7,1.05,1
163,0.21189073221338478,0.1,1.2,Saada6,1.05,1
164,0.24061413646870394,0.1,1.2,Saada8,1.05,1
165,0.2023162641282784,0.1,1.2,Saada2	,1.05,1
166,0.2023162641282784,0.1,1.2,Saada4,1.05,1
167,0.16401839178785285,0.1,1.2,Saada3,1.05,1
168,0.19274179604317201,0.1,1.2,Saada5,1.05,1
169,"
","
","
","
","
",1
170,0.5566294546158007,0.1,1.2,el-Mahjoub.Zamoura.al-Sawalih.Marghara4.Marghara3.Jmamla.Kargala.Warfalla5.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Sadat.Sabayi.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada20.Zawayia3.Zawayia2.Taureg1.Kawar.Taureg2.Beni Hilal.Gaddafi.Saada19.Zawayia1.Saada21.Zawayia4.Unaffiliated16	.Taureg5.Zawayia8.Taureg4.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7,108.83999999999996,1
171,0.5532092477143956,0.1,1.2,el-Mahjoub,1.25,1
172,0.6585283966505657,0.1,1.2,Zamoura,1.0,1
173,0.6202305243101403,0.1,1.2,al-Sawalih,1.5999999999999999,1
174,0.639379460480353,0.1,1.2,Marghara4,2.05,1
175,0.6202305243101403,0.1,1.2,Marghara3,2.05,1
176,0.6202305243101403,0.1,1.2,Jmamla,3.75,1
177,0.6106560562250338,0.1,1.2,Kargala,2.3,1
178,0.6106560562250338,0.1,1.2,Warfalla5,1.7,1
179,0.5819326519697147,0.1,1.2,Marghara1,2.05,1
180,0.5819326519697147,0.1,1.2,Zawayia9,1.9,1
181,0.5915071200548211,0.1,1.2,Warfalla4,1.7,1
182,0.5915071200548211,0.1,1.2,Zawayia10,2.0,1
183,0.6010815881399275,0.1,1.2,Marghara2,2.05,1
184,0.6010815881399275,0.1,1.2,Zawayia11,2.0999999999999996,1
185,0.5915071200548211,0.1,1.2,Sadat,4.25,1
186,0.6010815881399275,0.1,1.2,Sabayi,3.25,1
187,0.4766135030335445,0.1,1.2,Saada17,1.05,1
188,0.4766135030335445,0.1,1.2,Unaffiliated14,1.0,1
189,0.48618797111865086,0.1,1.2,Saada18,1.05,1
190,0.48618797111865086,0.1,1.2,Unaffiliated8,1.25,1
191,0.48618797111865086,0.1,1.2,Beni Salim,3.05,1
192,0.4957624392037572,0.1,1.2,Beni Salim2,3.05,1
193,0.4766135030335445,0.1,1.2,Magariha,2.85,1
194,0.4574645668633317,0.1,1.2,al-Mujabra,2.25,1
195,0.5244858434590765,0.1,1.2,Saada20,1.05,1
196,0.5244858434590765,0.1,1.2,Zawayia3,1.3,1
197,0.51491137537397,0.1,1.2,Zawayia2,1.2,1
198,0.51491137537397,0.1,1.2,Taureg1,1.7999999999999998,1
199,0.5340603115441828,0.1,1.2,Kawar,1.85,1
200,0.5244858434590765,0.1,1.2,Taureg2,1.8,1
201,0.51491137537397,0.1,1.2,Beni Hilal,3.25,1
202,0.5436347796292891,0.1,1.2,Gaddafi,3.25,1
203,0.51491137537397,0.1,1.2,Saada19,1.05,1
204,0.5053369072888636,0.1,1.2,Zawayia1,1.05,1
205,0.5340603115441828,0.1,1.2,Saada21,1.05,1
206,0.5340603115441828,0.1,1.2,Zawayia4,1.4,1
207,0.5915071200548211,0.1,1.2,Unaffiliated16	,1.05,1
208,0.5819326519697147,0.1,1.2,Taureg5,1.9,1
209,0.5723581838846084,0.1,1.2,Zawayia8,1.8,1
210,0.5723581838846084,0.1,1.2,Taureg4,1.85,1
211,0.5627837157995019,0.1,1.2,al-Jarsha,1.7999999999999998,1
212,0.5627837157995019,0.1,1.2,Taureg3,1.8,1
213,0.5627837157995019,0.1,1.2,Warfalla6,1.7,1
214,0.5627837157995019,0.1,1.2,Warfalla7,1.7,1
215,0.5436347796292891,0.1,1.2,Warfalla8,1.7,1
216,0.5436347796292891,0.1,1.2,Zawayia5,1.5,1
217,0.5532092477143956,0.1,1.2,Zawayia6,1.6,1
218,0.5627837157995019,0.1,1.2,Zawayia7,1.7,1
219,"
","
","
","
","
",1
220,0.760983928475737,0.1,1.2,Unaffiliated3.Unaffiliated6.Dababisa.Mtarfa1.Unaffiliated5.Kawafi.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,89.82000000000001,1
221,0.9106897230435963,0.1,1.2,Unaffiliated3,0.45,1
222,0.9394131272989156,0.1,1.2,Unaffiliated6,1.35,1
223,0.8053705741074262,0.1,1.2,Dababisa,1.4500000000000002,1
224,0.8053705741074262,0.1,1.2,Mtarfa1,1.5,1
225,0.7957961060223199,0.1,1.2,Unaffiliated5,1.65,1
226,0.7862216379372136,0.1,1.2,Kawafi,1.35,1
227,0.8053705741074262,0.1,1.2,Ramla,2.2,1
228,0.8149450421925326,0.1,1.2,Unaffiliated17,2.95,1
229,0.8628173826180645,0.1,1.2,Unaffiliated4,1.45,1
230,0.8628173826180645,0.1,1.2,Warfalla1,1.65,1
231,0.8819663187882772,0.1,1.2,Zawaiya,1.5499999999999998,1
232,0.8819663187882772,0.1,1.2,Zawiya,2.1,1
233,0.8436684464478518,0.1,1.2,Unaffiliated13,1.05,1
234,0.824519510277639,0.1,1.2,Matarfa2,1.5,1
235,0.8532429145329582,0.1,1.2,Warfalla2,1.7,1
236,0.8436684464478518,0.1,1.2,Warfalla3,1.7,1
237,0.7574982336818943,0.1,1.2,Marghara9,2.05,1
238,0.7670727017670007,0.1,1.2,Marghara11,2.05,1
239,0.7766471698521071,0.1,1.2,Marghara10,2.05,1
240,0.7670727017670007,0.1,1.2,Warfalla11,1.7,1
241,0.7574982336818943,0.1,1.2,Warfalla12,1.7,1
242,0.7383492975116815,0.1,1.2,Warfalla14,1.7,1
243,0.747923765596788,0.1,1.2,Warfalla13,1.7,1
244,0.747923765596788,0.1,1.2,Magharha,1.75,1
245,0.6809024890010432,0.1,1.2,Marghara5,2.05,1
246,0.6809024890010432,0.1,1.2,Warfalla9,1.7,1
247,0.6713280209159369,0.1,1.2,Unaffiliated12,2.05,1
248,0.6713280209159369,0.1,1.2,Awlad Sulaiman,2.7,1
249,0.700051425171256,0.1,1.2,Marghara6,2.05,1
250,0.700051425171256,0.1,1.2,Awlad Bu Saif,2.3,1
251,0.6904769570861496,0.1,1.2,Maslata,3.1999999999999997,1
252,0.6904769570861496,0.1,1.2,Masrata,3.25,1
253,0.7192003613414688,0.1,1.2,Marghara7,2.05,1
254,0.7192003613414688,0.1,1.2,Tawajeer,2.0,1
255,0.7383492975116815,0.1,1.2,Marghara8,2.05,1
256,0.7383492975116815,0.1,1.2,al-Awaqir,2.3499999999999996,1
257,0.7287748294265751,0.1,1.2,Warfalla10,1.7,1
258,0.7287748294265751,0.1,1.2,Warfalla15,1.7,1
259,0.7192003613414688,0.1,1.2,Warfalla16,1.7,1
260,0.7096258932563624,0.1,1.2,Warfalla17,1.7,1
261,"
","
","
","
","
",1
262,0.045212765957446804,0.1,1.2,Unaffiliated2.Tebu,1.2,1
263,0.06196808510638297,0.1,1.2,Unaffiliated2,0.65,1
264,0.014095744680851063,0.1,1.2,Tebu,0.35,1
265,"
","
","
","
","
",1
266,NON ALLY,NON ALLY,NON ALLY,NON ALLY,NON ALLY,1
267,0.9893617021276596,0.1,1.2,Unaffiliated10,1.5,1
268,1.0,0.1,1.2,Unaffiliated11,1.4500000000000002,1
269,0.9893617021276596,0.1,1.2,Unaffiliated1,0.8,1
270,0.9893617021276596,0.1,1.2,Unaffiliated15	,1.65,1
271,0.9893617021276596,0.1,1.2,Unaffiliated18,2.25,1
272,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,2
273,0.29990268662912833,0.1,1.25,Saada6.Saada2	.Saada4.Saada3.Saada5.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Saada10.Saada13.Saada15.Hasawna.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masimir	.Msika.Saada9.Saada11.Saada1	.Saada7.Saada8.Saada12.Saada14.Saada16.Unaffiliated7.Unaffiliated9,195.5625000000001,2
274,0.21177106956705294,0.1,1.25,Saada6,1.05,2
275,0.20219660148194657,0.1,1.25,Saada2	,1.05,2
276,0.20219660148194657,0.1,1.25,Saada4,1.05,2
277,0.163898729141521,0.1,1.25,Saada3,1.05,2
278,0.19262213339684017,0.1,1.25,Saada5,1.05,2
279,0.3362391546734359,0.1,1.25,Masamir		,3.35,2
280,0.3362391546734359,0.1,1.25,al-Rahmana,4.15,2
281,0.35538809084364864,0.1,1.25,al-Marirat		,4.6,2
282,0.35538809084364864,0.1,1.25,al-Qunashat,4.55,2
283,0.36496255892875507,0.1,1.25,Saada10,1.05,2
284,0.35538809084364864,0.1,1.25,Saada13,1.05,2
285,0.34581362275854227,0.1,1.25,Saada15,1.05,2
286,0.3936859631840742,0.1,1.25,Hasawna,1.3,2
287,0.288366814247904,0.1,1.25,Al-Ubaidat1		,99.0,2
288,0.29794128233301037,0.1,1.25,Ulum,4.3,2
289,0.3075157504181168,0.1,1.25,Al-Ubaidat2		,4.949999999999999,2
290,0.32666468658832953,0.1,1.25,al-Habun1	,4.65,2
291,0.34581362275854227,0.1,1.25,Masimir	,3.25,2
292,0.32666468658832953,0.1,1.25,Msika,3.1,2
293,0.3362391546734359,0.1,1.25,Saada9,1.05,2
294,0.3362391546734359,0.1,1.25,Saada11,1.05,2
295,0.2500689419074784,0.1,1.25,Saada1	,1.05,2
296,0.2500689419074784,0.1,1.25,Saada7,1.05,2
297,0.2404944738223721,0.1,1.25,Saada8,1.05,2
298,0.25964340999258484,0.1,1.25,Saada12,1.05,2
299,0.3362391546734359,0.1,1.25,Saada14,1.05,2
300,0.3362391546734359,0.1,1.25,Saada16,1.05,2
301,0.41283489935428697,0.1,1.25,Unaffiliated7,1.15,2
302,0.42240936743939334,0.1,1.25,Unaffiliated9,1.3,2
303,"
","
","
","
","
",2
304,0.7751266313129039,0.1,1.25,Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Unaffiliated10.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Zamoura.Kawafi.Unaffiliated5.Mtarfa1.Ramla.Unaffiliated17.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,102.5625,2
305,0.9676020290335464,0.1,1.25,Unaffiliated1,0.8,2
306,0.9388786247782273,0.1,1.25,Unaffiliated6,1.35,2
307,0.9676020290335464,0.1,1.25,Unaffiliated15	,1.65,2
308,0.9676020290335464,0.1,1.25,Unaffiliated18,2.25,2
309,0.910155220522908,0.1,1.25,Unaffiliated3,0.45,2
310,0.8431339439271635,0.1,1.25,Unaffiliated13,1.05,2
311,0.9676020290335464,0.1,1.25,Unaffiliated10,1.5,2
312,0.8622828800973762,0.1,1.25,Unaffiliated4,1.45,2
313,0.8622828800973762,0.1,1.25,Warfalla1,1.65,2
314,0.8814318162675889,0.1,1.25,Zawaiya,1.5499999999999998,2
315,0.8814318162675889,0.1,1.25,Zawiya,2.1,2
316,0.8048360715867379,0.1,1.25,Dababisa,1.4500000000000002,2
317,0.8239850077569506,0.1,1.25,Matarfa2,1.5,2
318,0.8527084120122698,0.1,1.25,Warfalla2,1.7,2
319,0.8431339439271635,0.1,1.25,Warfalla3,1.7,2
320,0.6803679864803549,0.1,1.25,Zamoura,1.0,2
321,0.7856871354165251,0.1,1.25,Kawafi,1.35,2
322,0.7952616035016316,0.1,1.25,Unaffiliated5,1.65,2
323,0.8048360715867379,0.1,1.25,Mtarfa1,1.5,2
324,0.8048360715867379,0.1,1.25,Ramla,2.2,2
325,0.8144105396718443,0.1,1.25,Unaffiliated17,2.95,2
326,0.756963731161206,0.1,1.25,Marghara9,2.05,2
327,0.7665381992463124,0.1,1.25,Marghara11,2.05,2
328,0.7761126673314187,0.1,1.25,Marghara10,2.05,2
329,0.7665381992463124,0.1,1.25,Warfalla11,1.7,2
330,0.756963731161206,0.1,1.25,Warfalla12,1.7,2
331,0.7378147949909932,0.1,1.25,Warfalla14,1.7,2
332,0.7473892630760995,0.1,1.25,Warfalla13,1.7,2
333,0.7473892630760995,0.1,1.25,Magharha,1.75,2
334,0.6803679864803549,0.1,1.25,Marghara5,2.05,2
335,0.6803679864803549,0.1,1.25,Warfalla9,1.7,2
336,0.6707935183952485,0.1,1.25,Unaffiliated12,2.05,2
337,0.6707935183952485,0.1,1.25,Awlad Sulaiman,2.7,2
338,0.6995169226505676,0.1,1.25,Marghara6,2.05,2
339,0.6995169226505676,0.1,1.25,Awlad Bu Saif,2.3,2
340,0.6899424545654613,0.1,1.25,Maslata,3.1999999999999997,2
341,0.6899424545654613,0.1,1.25,Masrata,3.25,2
342,0.7186658588207805,0.1,1.25,Marghara7,2.05,2
343,0.7186658588207805,0.1,1.25,Tawajeer,2.0,2
344,0.7378147949909932,0.1,1.25,Marghara8,2.05,2
345,0.7378147949909932,0.1,1.25,al-Awaqir,2.3499999999999996,2
346,0.7282403269058868,0.1,1.25,Warfalla10,1.7,2
347,0.7282403269058868,0.1,1.25,Warfalla15,1.7,2
348,0.7186658588207805,0.1,1.25,Warfalla16,1.7,2
349,0.709091390735674,0.1,1.25,Warfalla17,1.7,2
350,"
","
","
","
","
",2
351,0.556162577335132,0.1,1.25,Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Kawar.Taureg2.Beni Hilal.Gaddafi.Zawayia2.Taureg1.Zawayia3.Zawayia4.el-Mahjoub.Zawayia8.Taureg4.Saada19.Zawayia1.Saada20.Saada21.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara4.Unaffiliated16	.Warfalla5.Marghara3.Jmamla.Kargala.Zawayia11.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Sadat.Sabayi,112.12499999999999,2
352,0.4772826228770092,0.1,1.25,Saada17,1.05,2
353,0.4772826228770092,0.1,1.25,Unaffiliated14,1.0,2
354,0.4868570909621155,0.1,1.25,Saada18,1.05,2
355,0.4868570909621155,0.1,1.25,Unaffiliated8,1.25,2
356,0.4868570909621155,0.1,1.25,Beni Salim,3.05,2
357,0.49643155904722186,0.1,1.25,Beni Salim2,3.05,2
358,0.4772826228770092,0.1,1.25,Magariha,2.85,2
359,0.4581336867067964,0.1,1.25,al-Mujabra,2.25,2
360,0.5347294313876474,0.1,1.25,Kawar,1.85,2
361,0.5251549633025411,0.1,1.25,Taureg2,1.8,2
362,0.5155804952174347,0.1,1.25,Beni Hilal,3.25,2
363,0.5443038994727538,0.1,1.25,Gaddafi,3.25,2
364,0.5155804952174347,0.1,1.25,Zawayia2,1.2,2
